date_time,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W
2019-05-06 01:00:00+00:00,633.2316869241482,804.0305909900806,104.15739455089715,633.5478944508005,12417538.731235689
2019-05-06 01:15:00+00:00,677.8601388227179,818.862801435416,108.06714091542233,687.1345716529858,13467837.60439852
2019-05-06 01:30:00+00:00,719.9151684319419,831.6326345129078,111.66978200286337,737.8598173490712,14462052.420041796
2019-05-06 01:45:00+00:00,759.1892948544116,842.6293046934591,114.97170111994035,780.9349488182244,15306324.996837195
2019-05-06 02:00:00+00:00,795.4928096716089,852.0839871169144,117.97629661891222,824.3179714534659,16156632.240487931
2019-05-06 02:15:00+00:00,828.6531897450908,860.1824288837066,120.68488531644016,863.9921453904033,16934246.0496519
2019-05-06 02:30:00+00:00,858.5148506082394,867.0743227720161,123.09737601745678,899.7418562993279,17634940.383466825
2019-05-06 02:45:00+00:00,884.9390868843261,872.8803260383773,125.21277544780571,931.3797042522947,18255042.20334498
2019-05-06 03:00:00+00:00,907.8041360650907,877.6973509737107,127.02957243369042,958.7460100836556,18791421.79763965
2019-05-06 03:15:00+00:00,927.005318073969,881.6025657522117,128.54603162256967,981.7086608823529,19241489.753294114
2019-05-06 03:30:00+00:00,942.455191335499,884.6564103599817,129.76041664579873,1000.1629520475324,19603193.860131636
2019-05-06 03:45:00+00:00,954.0837126147528,886.9048497211404,130.67115928963995,1014.0309498270819,19875006.616610806
2019-05-06 04:00:00+00:00,961.8383834208526,888.3810181985762,131.27698596298183,1023.2597322460712,20000000.0
2019-05-06 04:15:00+00:00,965.6843568141322,889.1063604805545,131.57700817318027,1027.8180846369858,20000000.0
2019-05-06 04:30:00+00:00,965.6045081636709,889.0913464283964,131.57078216658783,1027.6922924972973,20000000.0
2019-05-06 04:45:00+00:00,961.5994683263184,888.3358120740811,131.25833875049034,1022.8830522191381,20000000.0
2019-05-06 05:00:00+00:00,953.6876197650166,886.8289553314988,130.6401826348117,1013.4055396434321,19862748.57701127
2019-05-06 05:15:00+00:00,941.9050609799444,884.5489870460262,129.7172617571166,999.2925907244112,19586134.77819846
2019-05-06 05:30:00+00:00,926.3055284398392,881.4624062779695,128.49090646588024,980.5988974171482,19219738.389376104
2019-05-06 05:45:00+00:00,906.960281828686,877.5228480211331,126.96273778436978,957.4042465942445,18765123.23324719
2019-05-06 06:00:00+00:00,883.9579601011756,872.6694276331258,125.13454035754557,929.8152291494099,18224378.491328433
2019-05-06 06:15:00+00:00,857.4044105762497,866.8244714992941,123.00809139910939,897.965837251951,17600130.41013824
2019-05-06 06:30:00+00:00,827.4225266176497,859.8904822341066,120.58493570462224,862.0176111500812,16895545.178541593
2019-05-06 06:45:00+00:00,794.1521169424138,851.7461177160576,117.86609091997377,822.159815243215,16114332.378767014
2019-05-06 07:00:00+00:00,757.7498290821183,842.2408691121387,114.85166006033865,778.6099359750799,15260754.745111566
2019-05-06 07:15:00+00:00,718.3892066504377,831.1880037575962,111.54032231789176,735.3433204991293,14412729.081782935
2019-05-06 07:30:00+00:00,676.2609537188729,818.3551468631048,107.92865689260566,684.4905903847199,13416015.57154051
2019-05-06 07:45:00+00:00,631.5735126242668,803.4516021975247,104.01023313797782,630.799683151731,12363673.789773926
2019-05-06 08:00:00+00:00,584.5541826523249,786.1111309769059,99.77437353695478,574.630420203627,11262756.235991087
2019-05-06 08:15:00+00:00,535.451080243442,765.8683162055363,95.20444481956213,516.3890006713278,10121224.413158026
2019-05-06 08:30:00+00:00,484.53643838799076,742.125788672633,90.27545855536107,456.5390827950217,8948166.022782424
2019-05-06 08:45:00+00:00,432.1121710212073,714.1084296331778,84.95065668906994,395.6185650044484,7754123.874087187
2019-05-06 09:00:00+00:00,378.5192607687313,680.7991484332157,79.17658880587749,334.2652212433554,6551598.336369766
2019-05-06 09:15:00+00:00,324.1538604601233,640.8495012966617,72.87597000484851,271.76813408205544,5326655.428008286
2019-05-06 09:30:00+00:00,269.49578906148724,592.4596078904277,65.93743109888416,211.89105452290795,4153064.668648996
2019-05-06 09:45:00+00:00,215.16086464686,533.2342593406695,58.20158195155852,154.6391670806971,3030927.674781663
2019-05-06 10:00:00+00:00,162.0015604370522,460.0785695830937,49.44567979370218,101.75449520741165,1994388.1060652682
2019-05-06 10:15:00+00:00,111.31062500524443,369.41877251682433,39.383427927876596,55.668246856513775,1091097.6383876698
2019-05-06 10:30:00+00:00,65.24835803781765,258.87143744931507,27.759765233649915,20.91275986038846,409890.09326361376
2019-05-06 10:45:00+00:00,27.695841500871733,134.3363240349216,14.88395429858708,11.056026783580222,216698.12495817235
2019-05-06 11:00:00+00:00,5.063192154075565,30.41695318303659,3.6294132963220944,2.822689146257655,55324.70726665004
2019-05-06 11:15:00+00:00,0.013782881011918293,0.38054031267504834,0.012865140701594818,0.012417230081210073,243.37770959171743
2019-05-06 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 11:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 12:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 12:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 13:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 13:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 14:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 14:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 15:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 15:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 16:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-06 21:30:00+00:00,0.049748942756906535,0.682814845997723,0.04573051872804812,0.03154661470183158,618.3136481558989
2019-05-06 21:45:00+00:00,6.212763963617885,36.63407251541324,4.341953698455201,3.094371114528162,60649.67384475197
2019-05-06 22:00:00+00:00,30.364393154232374,144.73183556157917,15.967832458273898,11.888968526937294,233023.78312797096
2019-05-06 22:15:00+00:00,68.85594725680558,268.8769575773715,28.79578572193943,21.77880117236612,426864.50297837594
2019-05-06 22:30:00+00:00,115.44517396991594,377.8213889773319,40.28987384314378,58.51555622972237,1146904.9021025584
2019-05-06 22:45:00+00:00,166.43714139703604,466.9126888895224,50.23474505813475,105.13873099909344,2060719.1275822313
2019-05-06 23:00:00+00:00,219.76873649536248,538.786874458157,58.89833616862259,158.3494765948983,3103649.7412600066
2019-05-06 23:15:00+00:00,274.1958764268417,597.010403866976,66.56311463253928,215.78044470771476,4229296.7162712095
2019-05-06 23:30:00+00:00,328.89170262059486,644.621900655542,73.44622649354378,275.7322686308602,5404352.46516486
2019-05-06 23:45:00+00:00,383.25481748829657,683.9626165670186,79.70253211005598,338.2286766446565,6629282.062235268
2019-05-07 00:00:00+00:00,436.13320879696835,714.6439105624011,85.8113314789303,398.95601049131596,7819537.805629793
